question_id,video_id,start,end
Interaction_T1_6611,TW6NZ,8.2,12.9
Interaction_T1_6616,EO6OI,18.6,27.6
Interaction_T1_6617,EO6OI,33.6,38.9
Interaction_T1_6618,EO6OI,40.6,45.7
Interaction_T1_6619,WIOOY,2.5,10.4
Interaction_T1_6620,WIOOY,4.1,8.9
Interaction_T1_6621,L7HA6,27.0,32.9
Interaction_T1_6623,NALYS,11.4,17.9
Interaction_T1_6624,NALYS,0.0,7.1
Interaction_T1_6625,NALYS,14.1,23.2
Interaction_T1_6627,RF4OI,11.1,17.4
Interaction_T1_6628,RF4OI,7.5,15.4
Interaction_T1_6629,54VBR,16.3,23.8
Interaction_T1_6630,54VBR,0.0,7.3
Interaction_T1_6632,DEJ35,0.0,6.5
Interaction_T1_6633,DEJ35,21.1,27.2
Interaction_T1_6634,DEJ35,18.4,27.8
Interaction_T1_6635,HCSPE,15.4,22.0
Interaction_T1_6636,HCSPE,0.0,5.2
Interaction_T1_6637,HN362,16.2,23.8
Interaction_T1_6638,HN362,19.6,26.1
Interaction_T1_6639,HN362,4.8,10.3
Interaction_T1_6640,ARCUY,36.0,41.5
Interaction_T1_6641,B7DNX,0.0,6.2
Interaction_T1_6643,1Q5ST,2.4,9.0
Interaction_T1_6645,4FS34,17.3,22.9
Interaction_T1_6646,Z9B4Y,24.4,32.0
Interaction_T1_6648,43UGG,0.0,5.7
Interaction_T1_6651,8G9A9,1.9,7.8
Interaction_T1_6652,8G9A9,17.8,22.7
Interaction_T1_6653,8G9A9,22.1,27.6
Interaction_T1_6654,U1B27,5.1,11.0
Interaction_T1_6655,U1B27,25.9,31.0
Interaction_T1_6656,UCDL4,0.1,6.2
Interaction_T1_6658,UCDL4,9.0,14.0
Interaction_T1_6659,F8E8C,22.6,27.1
Interaction_T1_6660,F8E8C,11.3,16.1
Interaction_T1_6661,GHJ8Z,21.8,27.4
Interaction_T1_6662,6YH19,0.0,7.7
Interaction_T1_6667,2QYZA,8.3,12.9
Interaction_T1_6668,4BZI6,0.0,5.8
Interaction_T1_6669,44Y6S,35.4,41.3
Interaction_T1_6670,44Y6S,9.3,15.2
Interaction_T1_6671,DEZJ5,4.2,9.8
Interaction_T1_6672,3CKXF,0.9,5.9
Interaction_T1_6674,3CKXF,0.9,5.4
Interaction_T1_6676,LRQXG,22.9,32.0
Interaction_T1_6677,LRQXG,9.8,14.9
Interaction_T1_6680,ZP53M,4.5,9.5
Interaction_T1_6681,ZP53M,6.9,13.4
Interaction_T1_6682,A0ZW3,20.9,26.2
Interaction_T1_6683,PHWKM,11.6,18.2
Interaction_T1_6684,PHWKM,8.1,12.5
Interaction_T1_6685,PHWKM,6.7,12.0
Interaction_T1_6686,UU2LH,8.6,18.2
Interaction_T1_6687,6FUDS,9.7,17.0
Interaction_T1_6688,VX7P0,12.0,17.0
Interaction_T1_6689,A3MOW,16.5,21.4
Interaction_T1_6690,2VNXF,13.8,20.8
Interaction_T1_6691,2VNXF,0.0,4.9
Interaction_T1_6693,UN1PD,14.5,19.2
Interaction_T1_6694,7QWL3,15.1,20.4
Interaction_T1_6695,D1D55,0.0,8.2
Interaction_T1_6696,D1D55,2.8,8.6
Interaction_T1_6697,X084M,23.6,29.8
Interaction_T1_6698,JQW5G,20.8,27.8
Interaction_T1_6699,L8Y8D,47.8,56.0
Interaction_T1_6702,MU6UQ,0.0,6.2
Interaction_T1_6703,ZSZS4,21.1,26.2
Interaction_T1_6704,ZSZS4,14.8,20.5
Interaction_T1_6705,ZSZS4,19.6,24.5
Interaction_T1_6706,FZBK6,11.1,21.0
Interaction_T1_6707,6VF2L,23.1,30.9
Interaction_T1_6708,JF36Q,0.0,7.8
Interaction_T1_6709,JF36Q,25.4,31.0
Interaction_T1_6711,K90LN,2.9,9.3
Interaction_T1_6712,K90LN,1.2,11.0
Interaction_T1_6714,TI9JB,21.8,27.7
Interaction_T1_6716,KENG1,2.5,8.0
Interaction_T1_6718,FZIW9,11.9,20.0
Interaction_T1_6719,FZIW9,0.0,3.0
Interaction_T1_6720,K8ZIK,0.0,4.8
Interaction_T1_6721,K8ZIK,16.1,22.6
Interaction_T1_6722,ORW6Y,18.8,24.8
Interaction_T1_6723,XO97L,0.2,9.5
Interaction_T1_6724,XO97L,0.2,9.5
Interaction_T1_6725,RXRAS,27.9,33.0
Interaction_T1_6728,4ZN66,9.1,17.6
Interaction_T1_6729,4ZN66,9.1,17.6
Interaction_T1_6730,4ZN66,24.9,30.9
Interaction_T1_6732,UETKQ,18.1,23.1
Interaction_T1_6734,UETKQ,13.5,22.4
Interaction_T1_6735,UETKQ,15.5,20.7
Interaction_T1_6736,80E3X,0.0,6.9
Interaction_T1_6738,I4K7B,14.0,19.0
Interaction_T1_6739,I4K7B,21.0,31.0
Interaction_T1_6740,TKOYQ,12.1,17.0
Interaction_T1_6741,I5LAC,2.3,7.2
Interaction_T1_6742,AYMCZ,4.4,13.5
Interaction_T1_6743,AYMCZ,18.7,25.2
Interaction_T1_6744,A54DW,23.5,32.0
Interaction_T1_6745,FZ0LU,16.5,22.0
Interaction_T1_6746,8MY8P,6.7,15.3
Interaction_T1_6747,VAIVN,3.5,12.2
Interaction_T1_6748,VAIVN,6.8,14.4
Interaction_T1_6749,VAIVN,10.2,16.5
Interaction_T1_6752,ZOK5T,0.7,6.5
Interaction_T1_6753,9SNMR,3.9,9.4
Interaction_T1_6754,9SNMR,17.8,23.0
Interaction_T1_6755,D7LMI,22.9,27.0
Interaction_T1_6756,F6A4W,7.1,15.8
Interaction_T1_6757,F6A4W,8.0,15.1
Interaction_T1_6758,F6A4W,21.8,28.0
Interaction_T1_6759,7Z69Y,21.2,27.2
Interaction_T1_6760,7Z69Y,19.8,26.3
Interaction_T1_6761,7Z69Y,23.5,29.5
Interaction_T1_6762,7Z69Y,0.0,6.2
Interaction_T1_6763,E9FY2,0.0,6.0
Interaction_T1_6764,IK4Q8,3.3,8.0
Interaction_T1_6765,IK4Q8,14.1,21.1
Interaction_T1_6766,IK4Q8,17.8,23.8
Interaction_T1_6767,CZPFO,25.9,35.5
Interaction_T1_6768,DKTVI,7.0,13.6
Interaction_T1_6769,BT1WN,5.6,11.3
Interaction_T1_6773,SBW7O,26.7,32.0
Interaction_T1_6774,SBW7O,27.1,32.0
Interaction_T1_6775,KKP3R,6.0,12.2
Interaction_T1_6778,2MURI,8.0,13.8
Interaction_T1_6779,7ZUE1,20.8,28.5
Interaction_T1_6780,2JR26,24.3,31.1
Interaction_T1_6781,CC610,24.0,34.0
Interaction_T1_6785,1PALI,9.3,17.3
Interaction_T1_6786,1PALI,7.8,16.9
Interaction_T1_6787,AEUVY,16.4,22.9
Interaction_T1_6788,KFC28,29.2,35.0
Interaction_T1_6790,YVH4J,36.8,45.9
Interaction_T1_6791,69F8P,13.7,19.2
Interaction_T1_6795,JPUUF,0.0,9.1
Interaction_T1_6798,8DL54,20.3,27.8
Interaction_T1_6803,VAKF0,3.9,13.4
Interaction_T1_6804,V62NW,20.3,25.9
Interaction_T1_6805,V62NW,2.4,7.0
Interaction_T1_6808,PHH6B,2.1,7.6
Interaction_T1_6809,D9EDE,2.9,10.6
Interaction_T1_6810,F6Z7U,5.7,12.5
Interaction_T1_6811,F6Z7U,3.1,8.5
Interaction_T1_6812,WQ57B,15.6,22.1
Interaction_T1_6814,CSLEP,0.0,6.1
Interaction_T1_6816,GQGAE,27.0,32.0
Interaction_T1_6818,WW4MY,8.7,15.6
Interaction_T1_6820,WW4MY,18.5,24.2
Interaction_T1_6823,N1EDG,25.9,31.0
Interaction_T1_6824,WESPT,17.3,24.0
Interaction_T1_6825,WESPT,7.4,14.1
Interaction_T1_6826,4BGWL,0.6,5.8
Interaction_T1_6827,4BGWL,0.0,7.0
Interaction_T1_6828,4BGWL,0.1,4.5
Interaction_T1_6830,HFTEO,1.9,11.8
Interaction_T1_6833,NHD1J,14.7,21.4
Interaction_T1_6834,8VWV2,1.6,7.3
Interaction_T1_6835,8VWV2,0.0,7.3
Interaction_T1_6836,8VWV2,52.5,58.3
Interaction_T1_6837,SF6NU,11.0,19.7
Interaction_T1_6840,XTRH7,7.4,15.1
Interaction_T1_6841,SMMK4,10.5,16.2
Interaction_T1_6842,99596,27.7,32.6
Interaction_T1_6843,7NW4V,13.1,20.5
Interaction_T1_6844,I3N3J,17.5,24.9
Interaction_T1_6846,I3N3J,2.2,7.8
Interaction_T1_6847,I3N3J,1.6,6.1
Interaction_T1_6848,I3N3J,5.1,10.0
Interaction_T1_6849,I3N3J,16.8,23.2
Interaction_T1_6851,IX64X,11.8,20.7
Interaction_T1_6852,VOTA7,9.0,14.3
Interaction_T1_6853,H3XC1,0.0,5.3
Interaction_T1_6854,0VQES,25.6,32.0
Interaction_T1_6855,BLIFO,2.4,10.8
Interaction_T1_6856,BLIFO,1.0,9.1
Interaction_T1_6857,AWGMW,0.0,4.9
Interaction_T1_6858,F3RM9,0.0,4.0
Interaction_T1_6859,F3RM9,17.6,22.5
Interaction_T1_6860,F3RM9,0.9,6.2
Interaction_T1_6861,J84TZ,0.0,4.5
Interaction_T1_6862,J84TZ,11.8,21.0
Interaction_T1_6863,W4U3V,0.0,9.4
Interaction_T1_6864,CWBHH,3.4,10.1
Interaction_T1_6865,BRLC0,11.9,19.5
Interaction_T1_6866,BRLC0,0.0,3.4
Interaction_T1_6867,VE5DN,20.0,29.2
Interaction_T1_6868,VE5DN,19.5,28.6
Interaction_T1_6869,VE5DN,13.8,22.4
Interaction_T1_6870,XRR22,36.9,46.8
Interaction_T1_6871,UKLQ1,13.8,19.3
Interaction_T1_6872,O2OUX,13.5,17.9
Interaction_T1_6873,J06RS,8.3,18.1
Interaction_T1_6874,AD28I,30.9,36.0
Interaction_T1_6875,XZM6Y,11.7,16.2
Interaction_T1_6877,4Z3PQ,7.5,14.0
Interaction_T1_6878,94ICP,15.4,21.9
Interaction_T1_6879,KOHWO,24.3,32.0
Interaction_T1_6880,FV9AL,0.0,6.0
Interaction_T1_6881,EJL2F,16.0,21.8
Interaction_T1_6882,EJL2F,0.0,5.8
Interaction_T1_6883,DINAV,8.7,13.6
Interaction_T1_6885,NO9MI,4.5,11.8
Interaction_T1_6887,0ZSFI,20.1,29.0
Interaction_T1_6889,MC50M,5.0,11.1
Interaction_T1_6890,WX7AG,5.5,10.7
Interaction_T1_6891,WX7AG,23.4,31.0
Interaction_T1_6892,A5XR5,13.8,19.4
Interaction_T1_6896,NKOJ8,13.5,21.8
Interaction_T1_6897,NKOJ8,18.7,25.7
Interaction_T1_6900,F1GWF,5.3,10.1
Interaction_T1_6903,HCM5Y,0.0,8.4
Interaction_T1_6904,RKGG5,6.0,10.7
Interaction_T1_6906,RKGG5,12.6,21.0
Interaction_T1_6907,MO0SA,6.1,12.9
Interaction_T1_6908,MO0SA,10.2,17.4
Interaction_T1_6909,MO0SA,0.0,8.5
Interaction_T1_6911,CVPQR,0.0,9.0
Interaction_T1_6912,CVPQR,0.0,9.8
Interaction_T1_6913,CIL5L,6.5,12.1
Interaction_T1_6914,CIL5L,5.8,12.8
Interaction_T1_6917,6AHBW,0.0,7.5
Interaction_T1_6918,6AHD0,22.2,29.0
Interaction_T1_6919,6AHD0,0.3,8.5
Interaction_T1_6920,C69Y1,11.0,16.7
Interaction_T1_6923,JCUT2,0.2,8.2
Interaction_T1_6924,JCUT2,0.0,5.3
Interaction_T1_6926,NLU6W,8.4,14.1
Interaction_T1_6927,NLU6W,2.6,8.8
Interaction_T1_6928,L8T4O,0.0,6.3
Interaction_T1_6929,L8T4O,10.6,15.0
Interaction_T1_6930,8V9IX,3.9,8.7
Interaction_T1_6931,8V9IX,25.5,35.4
Interaction_T1_6933,8V9IX,31.2,38.4
Interaction_T1_6934,8V9IX,26.1,31.5
Interaction_T1_6935,539EH,2.7,10.1
Interaction_T1_6937,YVOVB,0.0,4.5
Interaction_T1_6938,X6B0P,5.2,14.8
Interaction_T1_6939,9MXDX,5.7,12.1
Interaction_T1_6940,9MXDX,6.4,14.8
Interaction_T1_6941,0JJIY,12.0,18.0
Interaction_T1_6942,7HWS7,0.0,3.5
Interaction_T1_6943,7HWS7,0.0,4.7
Interaction_T1_6944,QDRWK,21.3,26.5
Interaction_T1_6945,QDRWK,21.8,30.0
Interaction_T1_6948,0OMFD,0.2,6.7
Interaction_T1_6950,0OMFD,5.2,10.7
Interaction_T1_6951,0OMFD,23.8,33.0
Interaction_T1_6953,MSQA1,50.0,54.0
Interaction_T1_6955,YNJ86,14.3,19.1
Interaction_T1_6956,YNJ86,0.0,4.5
Interaction_T1_6957,YNJ86,26.4,31.5
Interaction_T1_6958,YNJ86,26.4,32.0
Interaction_T1_6959,EO3G8,16.7,24.6
Interaction_T1_6960,EO3G8,10.4,16.0
Interaction_T1_6961,EO3G8,18.8,27.3
Interaction_T1_6962,EO3G8,17.5,23.1
Interaction_T1_6963,1T2W4,21.3,28.0
Interaction_T1_6964,JKR9A,3.7,13.4
Interaction_T1_6965,OHBYF,18.0,24.8
Interaction_T1_6966,OHBYF,5.4,12.0
Interaction_T1_6967,Z7UOT,14.3,21.2
Interaction_T1_6968,Z7UOT,24.1,31.0
Interaction_T1_6969,59KH0,7.7,15.3
Interaction_T1_6970,3GA59,16.9,21.7
Interaction_T1_6971,BOH8J,41.3,47.2
Interaction_T1_6972,BOH8J,38.0,44.6
Interaction_T1_6973,BOH8J,27.4,33.1
Interaction_T1_6975,AXS82,13.7,19.2
Interaction_T1_6976,AXS82,25.1,31.0
Interaction_T1_6980,Z1VB4,11.2,17.3
Interaction_T1_6981,Z1VB4,2.5,7.9
Interaction_T1_6982,NE37I,16.1,22.2
Interaction_T1_6983,CRH69,18.2,24.8
Interaction_T1_6984,CRH69,19.6,25.0
Interaction_T1_6985,7JZGN,5.9,13.1
Interaction_T1_6986,7JZGN,0.0,5.8
Interaction_T1_6987,BI86J,16.0,22.9
Interaction_T1_6988,BI86J,22.4,29.5
Interaction_T1_6989,X95FK,17.2,25.7
Interaction_T1_6990,IWK2Y,5.5,11.0
Interaction_T1_6991,STB0G,33.2,38.4
Interaction_T1_6992,STB0G,33.0,39.7
Interaction_T1_6993,STB0G,19.7,24.3
Interaction_T1_6994,STB0G,12.2,21.0
Interaction_T1_6995,UIPXF,14.3,21.0
Interaction_T1_6996,UIPXF,20.3,26.0
Interaction_T1_6998,U1LFT,15.1,21.9
Interaction_T1_6999,U1LFT,16.7,21.9
Interaction_T1_7000,CS8O0,0.0,7.6
Interaction_T1_7002,CS8O0,27.7,31.0
Interaction_T1_7003,CS8O0,9.7,14.6
Interaction_T1_7004,L5ZAB,0.0,9.1
Interaction_T1_7005,HB9LP,22.4,27.3
Interaction_T1_7006,HB9LP,23.9,29.9
Interaction_T1_7007,6KIA4,17.5,24.0
Interaction_T1_7008,6KIA4,0.0,4.1
Interaction_T1_7015,1UXVA,21.3,27.2
Interaction_T1_7016,J4RPL,16.5,22.5
Interaction_T1_7017,J4RPL,0.0,4.8
Interaction_T1_7020,5VDT6,21.0,30.6
Interaction_T1_7021,5VDT6,8.3,14.5
Interaction_T1_7022,7L5W3,20.0,25.0
Interaction_T1_7023,5YN7H,0.0,7.0
Interaction_T1_7024,5YN7H,3.6,8.5
Interaction_T1_7025,5YN7H,6.0,11.5
Interaction_T1_7027,F8M2Y,21.6,26.4
Interaction_T1_7028,F8M2Y,7.1,12.3
Interaction_T1_7029,F8M2Y,26.8,30.0
Interaction_T1_7030,ZSREG,0.7,7.8
Interaction_T1_7031,ZSREG,2.8,8.1
Interaction_T1_7032,8JMY5,1.3,6.4
Interaction_T1_7033,K1M15,26.4,32.0
Interaction_T1_7034,LQEB5,6.5,11.8
Interaction_T1_7035,LQEB5,6.5,11.8
Interaction_T1_7036,I79Q6,0.4,8.1
Interaction_T1_7037,I79Q6,1.2,8.1
Interaction_T1_7038,I79Q6,21.7,26.6
Interaction_T1_7039,KJK56,24.1,31.0
Interaction_T1_7040,4RBVB,17.7,26.7
Interaction_T1_7042,73XDD,0.0,6.3
Interaction_T1_7044,RBNLA,21.6,28.5
Interaction_T1_7045,RBNLA,13.4,19.7
Interaction_T1_7049,ZKGKR,9.5,15.9
Interaction_T1_7052,E40Y8,11.3,17.0
Interaction_T1_7053,E40Y8,33.4,43.1
Interaction_T1_7054,EMYSA,1.7,8.5
Interaction_T1_7055,EMYSA,2.3,8.7
Interaction_T1_7056,PVAJ8,5.7,12.4
Interaction_T1_7058,IJ3QB,8.9,18.0
Interaction_T1_7059,IJ3QB,0.0,5.2
Interaction_T1_7063,0I1S5,17.0,24.8
Interaction_T1_7064,JOYAJ,13.4,19.4
Interaction_T1_7065,WM336,4.9,11.4
Interaction_T1_7066,WM336,16.1,25.7
Interaction_T1_7067,WM336,16.4,25.5
Interaction_T1_7068,WM336,14.3,19.4
Interaction_T1_7069,G3WBE,38.6,43.7
Interaction_T1_7070,G3WBE,23.0,28.8
Interaction_T1_7072,G81JB,31.5,39.8
Interaction_T1_7073,ATI0Z,14.0,19.0
Interaction_T1_7074,IK8PA,6.4,16.0
Interaction_T1_7075,IK8PA,12.3,21.8
Interaction_T1_7077,V4BBC,3.7,10.4
Interaction_T1_7078,55AH5,15.1,21.8
Interaction_T1_7079,5UFCJ,20.2,30.0
Interaction_T1_7080,L58KN,8.5,13.6
Interaction_T1_7081,L58KN,8.2,13.6
Interaction_T1_7082,6KJGX,6.2,12.8
Interaction_T1_7083,6KJGX,6.2,12.8
Interaction_T1_7084,6KJGX,0.0,4.9
Interaction_T1_7085,M5UQR,12.4,19.7
Interaction_T1_7086,VPB1Z,20.6,26.5
Interaction_T1_7088,937EW,25.0,33.0
Interaction_T1_7089,937EW,0.0,5.0
Interaction_T1_7090,937EW,6.7,14.1
Interaction_T1_7091,MNC10,11.7,17.5
Interaction_T1_7094,IKJB4,14.5,23.6
Interaction_T1_7096,I562C,14.5,19.9
Interaction_T1_7099,52CKM,24.9,31.6
Interaction_T1_7100,OSIKP,21.9,27.9
Interaction_T1_7101,OSIKP,22.2,27.3
Interaction_T1_7102,QEFJF,8.3,14.8
Interaction_T1_7103,UVP3F,4.1,13.0
Interaction_T1_7104,UVP3F,7.9,13.3
Interaction_T1_7107,GPR89,51.1,56.9
Interaction_T1_7108,STDCJ,8.9,15.1
Interaction_T1_7109,STDCJ,12.4,18.4
Interaction_T1_7110,B8IYJ,8.8,15.1
Interaction_T1_7111,3RSJV,8.4,13.7
Interaction_T1_7114,KRLT7,4.7,12.5
Interaction_T1_7115,ING5Z,28.5,35.0
Interaction_T1_7116,ING5Z,28.3,35.0
Interaction_T1_7117,GQKIU,9.8,16.0
Interaction_T1_7119,MPBRL,28.5,34.0
Interaction_T1_7120,MPBRL,25.3,32.5
Interaction_T1_7121,MPBRL,0.3,5.6
Interaction_T1_7122,KK8N9,5.7,11.0
Interaction_T1_7123,KK8N9,2.5,7.7
Interaction_T1_7124,QEV60,2.7,8.5
Interaction_T1_7125,QEV60,0.0,4.6
Interaction_T1_7126,G537E,27.8,36.6
Interaction_T1_7127,G537E,27.8,36.6
Interaction_T1_7128,02XLP,13.6,20.1
Interaction_T1_7129,DPBI3,20.8,30.0
Interaction_T1_7130,AQ69X,0.0,3.8
Interaction_T1_7136,45D5U,25.1,30.7
Interaction_T1_7137,FQ282,15.2,23.7
Interaction_T1_7138,FQ282,0.0,8.7
Interaction_T1_7139,FQ282,0.5,9.4
Interaction_T1_7140,9VZOY,11.1,17.6
Interaction_T1_7142,9VZOY,12.4,19.5
Interaction_T1_7143,STAZI,12.9,19.7
Interaction_T1_7144,8TSH9,11.2,16.4
Interaction_T1_7145,9OMY1,22.0,28.0
Interaction_T1_7146,9OMY1,1.2,6.3
Interaction_T1_7148,JLGLU,15.4,22.9
Interaction_T1_7150,UR6CU,12.9,18.6
Interaction_T1_7151,F24GU,10.8,18.7
Interaction_T1_7153,IZ2XX,9.1,14.2
Interaction_T1_7154,GO761,3.5,9.7
Interaction_T1_7155,GO761,3.0,12.0
Interaction_T1_7156,Z2MY2,1.2,6.0
Interaction_T1_7158,97NNW,13.1,21.1
Interaction_T1_7159,KONWE,17.6,22.5
Interaction_T1_7160,B5VY1,9.7,16.0
Interaction_T1_7161,B5VY1,12.4,20.2
Interaction_T1_7166,UMT5R,0.0,6.0
Interaction_T1_7167,Q1SV4,3.0,9.2
Interaction_T1_7168,Q1SV4,1.5,7.6
Interaction_T1_7169,Q1SV4,1.1,7.6
Interaction_T1_7170,TDNV3,12.8,17.5
Interaction_T1_7171,E0AEN,3.4,12.2
Interaction_T1_7173,1DNAX,9.8,18.3
Interaction_T1_7174,S1LY3,26.1,30.7
Interaction_T1_7175,BM5B8,13.3,22.0
Interaction_T1_7176,S1PWD,0.0,3.2
Interaction_T1_7177,S1PWD,14.6,20.2
Interaction_T1_7178,S1PWD,16.5,21.7
Interaction_T1_7180,AOQ7C,12.6,18.3
Interaction_T1_7182,OE751,18.4,23.8
Interaction_T1_7183,1HGEX,16.8,24.4
Interaction_T1_7184,1HGEX,26.8,31.0
Interaction_T1_7185,1HGEX,15.1,21.1
Interaction_T1_7186,NT2HT,17.5,23.3
Interaction_T1_7187,NT2HT,4.2,12.5
Interaction_T1_7188,NT2HT,0.0,6.5
Interaction_T1_7190,F8TWE,25.2,31.8
Interaction_T1_7193,OFNQV,24.9,31.1
Interaction_T1_7194,OFNQV,22.7,32.3
Interaction_T1_7195,OFNQV,23.4,30.6
Interaction_T1_7196,HGZ0V,1.7,6.8
Interaction_T1_7201,A0T30,6.7,13.5
Interaction_T1_7202,A0T30,19.8,24.3
Interaction_T1_7203,EDXBD,0.0,9.7
Interaction_T1_7205,KZSA9,9.5,17.7
Interaction_T1_7206,KZSA9,15.1,21.1
Interaction_T1_7207,KZSA9,23.6,30.9
Interaction_T1_7208,V115C,17.6,25.0
Interaction_T1_7209,V115C,18.2,23.0
Interaction_T1_7211,AI4NP,1.0,7.7
Interaction_T1_7214,V1JIC,9.3,15.8
Interaction_T1_7217,JKZUM,1.2,7.0
Interaction_T1_7218,JKZUM,0.0,5.1
Interaction_T1_7219,JKZUM,10.6,20.3
Interaction_T1_7220,5FHH2,21.3,26.0
Interaction_T1_7222,PIRMO,3.5,8.6
Interaction_T1_7223,PIRMO,12.4,20.0
Interaction_T1_7225,R87CC,15.6,22.2
Interaction_T1_7227,0IFCL,0.0,5.1
Interaction_T1_7228,0IFCL,32.3,38.9
Interaction_T1_7229,WGM7C,7.6,12.0
Interaction_T1_7230,9D2T4,4.2,9.6
Interaction_T1_7231,428VQ,3.8,8.5
Interaction_T1_7232,428VQ,0.0,8.0
Interaction_T1_7233,NR9L2,16.4,23.7
Interaction_T1_7234,NR9L2,18.3,27.8
Interaction_T1_7235,NR9L2,15.3,23.2
Interaction_T1_7236,LGCTV,10.3,18.5
Interaction_T1_7237,LGCTV,13.0,21.0
Interaction_T1_7238,45Z2A,5.9,10.0
Interaction_T1_7239,45Z2A,0.0,3.6
Interaction_T1_7240,45Z2A,1.1,10.0
Interaction_T1_7241,45Z2A,3.2,8.3
Interaction_T1_7242,45Z2A,5.5,10.0
Interaction_T1_7243,NCDE3,14.8,20.5
Interaction_T1_7244,NCDE3,13.0,21.5
Interaction_T1_7245,KDK62,0.0,4.3
Interaction_T1_7246,KDK62,6.6,13.1
Interaction_T1_7248,QPX3S,6.4,11.4
Interaction_T1_7249,71QKB,0.0,3.6
Interaction_T1_7250,B4MNI,2.5,8.6
Interaction_T1_7252,9NES7,16.4,23.5
Interaction_T1_7254,RBC8N,16.4,25.2
Interaction_T1_7256,BR8B3,19.1,24.6
Interaction_T1_7257,BR8B3,1.9,6.6
Interaction_T1_7258,113YU,1.5,6.9
Interaction_T1_7259,0XB7U,14.3,19.2
Interaction_T1_7260,0XB7U,8.8,13.4
Interaction_T1_7261,WPR8G,18.0,23.0
Interaction_T1_7262,UCT5X,4.5,11.0
Interaction_T1_7263,UCT5X,0.0,9.5
Interaction_T1_7264,UCT5X,5.6,11.0
Interaction_T1_7265,O52BL,13.5,22.3
Interaction_T1_7266,O52BL,21.8,28.7
Interaction_T1_7267,WZY7C,0.5,5.7
Interaction_T1_7268,WZY7C,0.7,5.4
Interaction_T1_7269,LWINQ,9.8,17.8
Interaction_T1_7271,KFGXC,10.8,17.7
Interaction_T1_7272,VD0H8,21.6,31.0
Interaction_T1_7273,VD0H8,1.8,8.8
Interaction_T1_7274,VD0H8,20.3,25.8
Interaction_T1_7276,B7LO8,0.0,5.9
Interaction_T1_7277,B7LO8,14.5,19.0
Interaction_T1_7278,2TBSE,4.2,9.4
Interaction_T1_7279,2TBSE,5.8,10.0
Interaction_T1_7280,IKZN3,8.1,13.5
Interaction_T1_7281,JI3ZF,5.7,14.8
Interaction_T1_7283,JI3ZF,20.9,27.0
Interaction_T1_7285,MMGTX,2.2,7.0
Interaction_T1_7286,LC1NU,9.9,17.7
Interaction_T1_7287,LC1NU,0.0,4.5
Interaction_T1_7289,IU5TH,6.6,14.2
Interaction_T1_7294,SSH5I,0.0,5.1
Interaction_T1_7296,PW16K,26.1,33.1
Interaction_T1_7298,5JIGM,19.6,27.6
Interaction_T1_7299,5JIGM,21.5,28.0
Interaction_T1_7300,5JIGM,7.1,15.9
Interaction_T1_7301,E6A0Y,5.0,11.0
Interaction_T1_7302,E6A0Y,5.9,13.4
Interaction_T1_7303,8BNUT,23.0,28.1
Interaction_T1_7304,8BNUT,24.4,32.7
Interaction_T1_7308,VQD0Z,2.4,9.0
Interaction_T1_7309,VQD0Z,2.8,9.0
Interaction_T1_7311,XSRBI,0.0,3.2
Interaction_T1_7312,EOD1J,1.7,8.3
Interaction_T1_7313,EOD1J,20.4,25.4
Interaction_T1_7314,EOD1J,13.8,21.3
Interaction_T1_7315,KUBUA,0.0,6.1
Interaction_T1_7316,9RZ97,28.1,36.0
Interaction_T1_7317,9RZ97,21.0,27.4
Interaction_T1_7318,9RZ97,0.1,6.6
Interaction_T1_7319,6MCD9,9.6,15.0
Interaction_T1_7320,6MCD9,6.3,12.6
Interaction_T1_7321,6MCD9,8.9,13.5
Interaction_T1_7323,WA7WD,25.3,32.0
Interaction_T1_7324,WA7WD,14.7,20.9
Interaction_T1_7325,WA7WD,19.0,25.2
Interaction_T1_7326,DQ46N,22.4,28.7
Interaction_T1_7329,56PK0,2.6,11.6
Interaction_T1_7330,56PK0,8.1,14.7
Interaction_T1_7331,56PK0,35.2,42.7
Interaction_T1_7332,M1TZR,27.5,36.2
Interaction_T1_7333,YFH0D,2.0,9.5
Interaction_T1_7334,YFH0D,0.0,7.1
Interaction_T1_7336,SZJ09,6.3,11.2
Interaction_T1_7337,PNVRJ,8.8,15.9
Interaction_T1_7338,3OAGK,21.6,30.0
Interaction_T1_7339,3OAGK,13.8,21.2
Interaction_T1_7340,CEPB8,4.9,9.8
Interaction_T1_7341,CEPB8,0.9,8.1
Interaction_T1_7342,CEPB8,8.6,18.0
Interaction_T1_7343,59X8N,17.0,24.7
Interaction_T1_7344,59X8N,28.4,33.7
Interaction_T1_7345,59X8N,6.4,12.8
Interaction_T1_7346,59X8N,9.0,15.2
Interaction_T1_7347,O8PO3,1.8,10.0
Interaction_T1_7348,83XF0,0.0,3.9
Interaction_T1_7349,83XF0,4.8,13.0
Interaction_T1_7350,Q1K00,0.0,5.7
Interaction_T1_7351,Q1K00,8.8,14.8
Interaction_T1_7352,0M9ZO,6.2,13.3
Interaction_T1_7353,0M9ZO,0.0,6.0
Interaction_T1_7354,0M9ZO,8.6,14.0
Interaction_T1_7355,0M9ZO,15.1,21.0
Interaction_T1_7356,ANXB8,0.0,5.2
Interaction_T1_7357,ANXB8,18.9,23.8
Interaction_T1_7358,UDAQU,15.3,20.4
Interaction_T1_7359,FNPEY,8.7,18.0
Interaction_T1_7360,NLM0B,10.6,15.6
